year,strategy,label,cost_bps_one_way,observations,start_ts,end_ts,gross_return,net_return,max_drawdown,turnover,average_abs_position,partial_year
2000,tsmom_12m,12M,2.0,248,2000-01-04T00:00:00+00:00,2000-12-29T00:00:00+00:00,-0.021428062615449273,-0.022687114103338568,-0.06339746537692115,6.433095136024745,0.589056911483037,False
2001,tsmom_12m,12M,2.0,247,2001-01-02T00:00:00+00:00,2001-12-31T00:00:00+00:00,-0.08541057950929776,-0.08578620212028987,-0.14953691543309588,2.052225419331529,0.74409412575203,False
2002,tsmom_12m,12M,2.0,251,2002-01-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,0.18343933198143048,0.18331749076928872,-0.05858759307026484,0.5153927198865794,0.7484590672690947,False
2003,tsmom_12m,12M,2.0,250,2003-01-02T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.11845642398979805,0.11837139350094072,-0.10034226627753595,0.3798253164464197,0.6194925046664232,False
2004,tsmom_12m,12M,2.0,249,2004-01-05T00:00:00+00:00,2004-12-30T00:00:00+00:00,0.033853889316415975,0.03376663903721533,-0.07654369152137463,0.4225740627301854,0.6121221119769235,False
2005,tsmom_12m,12M,2.0,251,2005-01-03T00:00:00+00:00,2005-12-30T00:00:00+00:00,0.153912645194618,0.15381712488518362,-0.053292465668133726,0.4125563326384518,0.7995484443923624,False
2006,tsmom_12m,12M,2.0,250,2006-01-03T00:00:00+00:00,2006-12-29T00:00:00+00:00,0.1347444816949659,0.13461950666516787,-0.106384308201663,0.5522950146225563,0.4608896830110364,False
2007,tsmom_12m,12M,2.0,252,2007-01-02T00:00:00+00:00,2007-12-31T00:00:00+00:00,0.1808021673765987,0.18070529820046466,-0.04638487093374244,0.4111319999153704,0.5958515453086647,False
2008,tsmom_12m,12M,2.0,255,2008-01-02T00:00:00+00:00,2008-12-31T00:00:00+00:00,-0.03311595917550847,-0.03339339358176707,-0.1554128137019124,1.4263230807099578,0.4168027750250686,False
2009,tsmom_12m,12M,2.0,253,2009-01-02T00:00:00+00:00,2009-12-31T00:00:00+00:00,0.1208205317221247,0.12011748084374729,-0.06412034490265706,3.136131552221096,0.4197399875740845,False
2010,tsmom_12m,12M,2.0,258,2010-01-04T00:00:00+00:00,2010-12-31T00:00:00+00:00,0.1802989157269319,0.180182758246636,-0.04639935176108634,0.49289710273235277,0.6021108427564869,False
2011,tsmom_12m,12M,2.0,258,2011-01-03T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.12858363642591852,0.1284275778146362,-0.09878451465428506,0.6919556681554229,0.6132842828713029,False
2012,tsmom_12m,12M,2.0,258,2012-01-03T00:00:00+00:00,2012-12-31T00:00:00+00:00,-0.05403897355472753,-0.05486670296544183,-0.1379415803501466,4.3839763654753146,0.5886842832685805,False
2013,tsmom_12m,12M,2.0,258,2013-01-02T00:00:00+00:00,2013-12-31T00:00:00+00:00,0.19255061563845066,0.19158179914867324,-0.07603952270014558,4.071075186280914,0.5723837485006957,False
2014,tsmom_12m,12M,2.0,258,2014-01-02T00:00:00+00:00,2014-12-31T00:00:00+00:00,-0.02259405171145812,-0.023256605369603278,-0.09096667322638508,3.3744844186775937,0.6859806266358989,False
2015,tsmom_12m,12M,2.0,258,2015-01-02T00:00:00+00:00,2015-12-31T00:00:00+00:00,0.008023673871731862,0.007494404873520599,-0.08478769411865839,2.624195319599477,0.6873925228426901,False
2016,tsmom_12m,12M,2.0,258,2016-01-04T00:00:00+00:00,2016-12-30T00:00:00+00:00,-0.15980346017098757,-0.16009955649392094,-0.16382521943790618,1.758180640103421,0.6462142298425537,False
2017,tsmom_12m,12M,2.0,255,2017-01-03T00:00:00+00:00,2017-12-29T00:00:00+00:00,-4.448047763283558e-05,-0.0023409287681609436,-0.15208162776396594,11.56806941158916,0.9071662868176676,False
2018,tsmom_12m,12M,2.0,252,2018-01-02T00:00:00+00:00,2018-12-31T00:00:00+00:00,-0.10421519629888953,-0.10465628510824276,-0.1410952538771688,2.469450685382983,0.9627030458621977,False
2019,tsmom_12m,12M,2.0,252,2019-01-02T00:00:00+00:00,2019-12-31T00:00:00+00:00,0.1334639016317618,0.13286078894007747,-0.055028939422497425,2.6949772657572666,0.9036344261618021,False
2020,tsmom_12m,12M,2.0,253,2020-01-02T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.12003660178500541,0.11982245500820721,-0.10583119821176978,0.9577916514716582,0.5673420558208137,False
2021,tsmom_12m,12M,2.0,231,2021-01-04T00:00:00+00:00,2021-11-30T00:00:00+00:00,-0.04001559770211849,-0.040324688360676486,-0.08992063609732792,1.608558604333538,0.6248502302827291,True
1986,composite_1_3_12m,Composite,0.0,40,1986-11-03T00:00:00+00:00,1986-12-31T00:00:00+00:00,0.0009268367886514639,0.0009268367886514639,-0.012436207233711638,0.15271267128681193,0.15227219736281128,True
1987,composite_1_3_12m,Composite,0.0,253,1987-01-02T00:00:00+00:00,1987-12-31T00:00:00+00:00,0.05662536229627757,0.05662536229627757,-0.034098498987496506,3.4187238740756305,0.3558278787144447,False
1988,composite_1_3_12m,Composite,0.0,252,1988-01-04T00:00:00+00:00,1988-12-30T00:00:00+00:00,-0.03570839242228718,-0.03570839242228718,-0.07925518054751801,6.646281826564357,0.437468645771181,False
1989,composite_1_3_12m,Composite,0.0,252,1989-01-03T00:00:00+00:00,1989-12-29T00:00:00+00:00,-0.0019177878172467189,-0.0019177878172467189,-0.08267234703639514,2.9170450775581873,0.5386139856425315,False
1990,composite_1_3_12m,Composite,0.0,251,1990-01-02T00:00:00+00:00,1990-12-31T00:00:00+00:00,-0.019691980115635888,-0.019691980115635888,-0.08232597754820259,5.681908623998292,0.4295357126956258,False
1991,composite_1_3_12m,Composite,0.0,252,1991-01-02T00:00:00+00:00,1991-12-31T00:00:00+00:00,-0.050812255590043764,-0.050812255590043764,-0.07445832961504073,5.438412424845095,0.43227450742634194,False
1992,composite_1_3_12m,Composite,0.0,254,1992-01-02T00:00:00+00:00,1992-12-31T00:00:00+00:00,0.0012812864948041902,0.0012812864948041902,-0.07078675307490045,7.439184193773029,0.7433373249885101,False
1993,composite_1_3_12m,Composite,0.0,251,1993-01-04T00:00:00+00:00,1993-12-30T00:00:00+00:00,0.030183970701250784,0.030183970701250784,-0.08043720801557741,5.3582378873377685,0.6773989034047957,False
1994,composite_1_3_12m,Composite,0.0,251,1994-01-03T00:00:00+00:00,1994-12-30T00:00:00+00:00,-0.0697364348167494,-0.0697364348167494,-0.07761627649312719,7.443758156153096,0.5310456480497151,False
1995,composite_1_3_12m,Composite,0.0,250,1995-01-03T00:00:00+00:00,1995-12-29T00:00:00+00:00,-0.03597373005894433,-0.03597373005894433,-0.08237934196519658,12.794982465044157,0.9422207823917107,False
1996,composite_1_3_12m,Composite,0.0,251,1996-01-02T00:00:00+00:00,1996-12-31T00:00:00+00:00,-0.00011983954490080162,-0.00011983954490080162,-0.1379385716320538,11.610796469586418,1.0348980790603772,False
1997,composite_1_3_12m,Composite,0.0,250,1997-01-02T00:00:00+00:00,1997-12-31T00:00:00+00:00,0.12284274613009516,0.12284274613009516,-0.0838566746530982,6.250679062501655,0.8885389579473248,False
1998,composite_1_3_12m,Composite,0.0,250,1998-01-02T00:00:00+00:00,1998-12-31T00:00:00+00:00,-0.07789037257024134,-0.07789037257024134,-0.10328031727569098,5.060543555569351,0.4043761484218077,False
1999,composite_1_3_12m,Composite,0.0,249,1999-01-04T00:00:00+00:00,1999-12-30T00:00:00+00:00,-0.11293495955023058,-0.11293495955023058,-0.19960627727905622,5.833822709048841,0.6973241492568343,False
2000,composite_1_3_12m,Composite,0.0,248,2000-01-04T00:00:00+00:00,2000-12-29T00:00:00+00:00,-0.025755312745725845,-0.025755312745725845,-0.058997292945098145,5.110508055537499,0.4143234523366232,False
2001,composite_1_3_12m,Composite,0.0,247,2001-01-02T00:00:00+00:00,2001-12-31T00:00:00+00:00,-0.021771113212283644,-0.021771113212283644,-0.06178099931293468,3.814915460296411,0.38120712028312226,False
2002,composite_1_3_12m,Composite,0.0,251,2002-01-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,0.09231273418343311,0.09231273418343311,-0.07070622542194749,3.6290538756964716,0.5035782214519159,False
2003,composite_1_3_12m,Composite,0.0,250,2003-01-02T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.06940732928879112,0.06940732928879112,-0.08853296537661248,3.909503776139636,0.457382703962637,False
2004,composite_1_3_12m,Composite,0.0,249,2004-01-05T00:00:00+00:00,2004-12-30T00:00:00+00:00,-0.032205278542915994,-0.032205278542915994,-0.1176402349109188,4.10631673703581,0.4568818000801391,False
2005,composite_1_3_12m,Composite,0.0,251,2005-01-03T00:00:00+00:00,2005-12-30T00:00:00+00:00,0.03509016874113491,0.03509016874113491,-0.09534862893491969,8.726316907663282,0.49439461789967215,False
2006,composite_1_3_12m,Composite,0.0,250,2006-01-03T00:00:00+00:00,2006-12-29T00:00:00+00:00,0.12588685446229642,0.12588685446229642,-0.0735428797423957,2.183833111534642,0.2983928039378809,False
2007,composite_1_3_12m,Composite,0.0,252,2007-01-02T00:00:00+00:00,2007-12-31T00:00:00+00:00,0.1138792215035791,0.1138792215035791,-0.04638487093374255,3.597157927576793,0.3996384096225451,False
2008,composite_1_3_12m,Composite,0.0,255,2008-01-02T00:00:00+00:00,2008-12-31T00:00:00+00:00,-0.021736710857533592,-0.021736710857533592,-0.1235938708186447,3.174222661639706,0.26370301970420523,False
2009,composite_1_3_12m,Composite,0.0,253,2009-01-02T00:00:00+00:00,2009-12-31T00:00:00+00:00,0.022873020079946293,0.022873020079946293,-0.06412034490265694,3.6297638845422258,0.3137341005587975,False
2010,composite_1_3_12m,Composite,0.0,258,2010-01-04T00:00:00+00:00,2010-12-31T00:00:00+00:00,0.12435828697681872,0.12435828697681872,-0.046394927244785555,1.9534913694192517,0.4551386555876374,False
2011,composite_1_3_12m,Composite,0.0,258,2011-01-03T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.06165601259201847,0.06165601259201847,-0.08245262693685984,4.09624385918067,0.4549911187833629,False
2012,composite_1_3_12m,Composite,0.0,258,2012-01-03T00:00:00+00:00,2012-12-31T00:00:00+00:00,-0.028269676215401107,-0.028269676215401107,-0.037609943327983175,4.801300113850847,0.2617275293267762,False
2013,composite_1_3_12m,Composite,0.0,258,2013-01-02T00:00:00+00:00,2013-12-31T00:00:00+00:00,0.12285939899779397,0.12285939899779397,-0.0577706667706156,2.579010543968121,0.3761491629810618,False
2014,composite_1_3_12m,Composite,0.0,258,2014-01-02T00:00:00+00:00,2014-12-31T00:00:00+00:00,-0.11014720582783966,-0.11014720582783966,-0.14120164131173585,7.6280705031487335,0.5112400023794563,False
2015,composite_1_3_12m,Composite,0.0,258,2015-01-02T00:00:00+00:00,2015-12-31T00:00:00+00:00,-0.04960418897108598,-0.04960418897108598,-0.08022511261369603,6.44257504902481,0.46543581869738304,False
2016,composite_1_3_12m,Composite,0.0,258,2016-01-04T00:00:00+00:00,2016-12-30T00:00:00+00:00,-0.0949910127600746,-0.0949910127600746,-0.11350717314203107,4.673116178153304,0.38471188684526625,False
2017,composite_1_3_12m,Composite,0.0,255,2017-01-03T00:00:00+00:00,2017-12-29T00:00:00+00:00,-0.056040484060870255,-0.056040484060870255,-0.08675957471519868,6.863492103230659,0.4573516258859115,False
2018,composite_1_3_12m,Composite,0.0,252,2018-01-02T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.04317339282064636,0.04317339282064636,-0.047542855974393006,5.34395325288679,0.6536807572670927,False
2019,composite_1_3_12m,Composite,0.0,252,2019-01-02T00:00:00+00:00,2019-12-31T00:00:00+00:00,0.04178026934822898,0.04178026934822898,-0.06840338944766633,5.485004363463919,0.540998041907896,False
2020,composite_1_3_12m,Composite,0.0,253,2020-01-02T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.10803902696272694,0.10803902696272694,-0.07559218182521876,2.787240632220934,0.4310829924895088,False
2021,composite_1_3_12m,Composite,0.0,231,2021-01-04T00:00:00+00:00,2021-11-30T00:00:00+00:00,-0.03500595120355743,-0.03500595120355743,-0.06624458965376212,4.247105276258628,0.29208073668065215,True
1986,composite_1_3_12m,Composite,2.0,40,1986-11-03T00:00:00+00:00,1986-12-31T00:00:00+00:00,0.0009268367886514639,0.0008962809243484582,-0.012436207233711416,0.15271267128681193,0.15227219736281128,True
1987,composite_1_3_12m,Composite,2.0,253,1987-01-02T00:00:00+00:00,1987-12-31T00:00:00+00:00,0.05662536229627757,0.055904051213642836,-0.034098498987496395,3.4187238740756305,0.3558278787144447,False
1988,composite_1_3_12m,Composite,2.0,252,1988-01-04T00:00:00+00:00,1988-12-30T00:00:00+00:00,-0.03570839242228718,-0.03698763973525787,-0.08004368607605628,6.646281826564357,0.437468645771181,False
1989,composite_1_3_12m,Composite,2.0,252,1989-01-03T00:00:00+00:00,1989-12-29T00:00:00+00:00,-0.0019177878172467189,-0.002500661561217643,-0.08306542505492465,2.9170450775581873,0.5386139856425315,False
1990,composite_1_3_12m,Composite,2.0,251,1990-01-02T00:00:00+00:00,1990-12-31T00:00:00+00:00,-0.019691980115635888,-0.02080195016326125,-0.08235539745727749,5.681908623998292,0.4295357126956258,False
1991,composite_1_3_12m,Composite,2.0,252,1991-01-02T00:00:00+00:00,1991-12-31T00:00:00+00:00,-0.050812255590043764,-0.05184482307884741,-0.0754154490630512,5.438412424845095,0.43227450742634194,False
1992,composite_1_3_12m,Composite,2.0,254,1992-01-02T00:00:00+00:00,1992-12-31T00:00:00+00:00,0.0012812864948041902,-0.00020661982670477919,-0.07136058820714286,7.439184193773029,0.7433373249885101,False
1993,composite_1_3_12m,Composite,2.0,251,1993-01-04T00:00:00+00:00,1993-12-30T00:00:00+00:00,0.030183970701250784,0.029080108034639895,-0.08053482733676642,5.3582378873377685,0.6773989034047957,False
1994,composite_1_3_12m,Composite,2.0,251,1994-01-03T00:00:00+00:00,1994-12-30T00:00:00+00:00,-0.0697364348167494,-0.07112263540925035,-0.07889573766644542,7.443758156153096,0.5310456480497151,False
1995,composite_1_3_12m,Composite,2.0,250,1995-01-03T00:00:00+00:00,1995-12-29T00:00:00+00:00,-0.03597373005894433,-0.03843560045846417,-0.08393927055771577,12.794982465044157,0.9422207823917107,False
1996,composite_1_3_12m,Composite,2.0,251,1996-01-02T00:00:00+00:00,1996-12-31T00:00:00+00:00,-0.00011983954490080162,-0.002438546991331947,-0.1396046488582524,11.610796469586418,1.0348980790603772,False
1997,composite_1_3_12m,Composite,2.0,250,1997-01-02T00:00:00+00:00,1997-12-31T00:00:00+00:00,0.12284274613009516,0.12143734390863026,-0.0843015146554551,6.250679062501655,0.8885389579473248,False
1998,composite_1_3_12m,Composite,2.0,250,1998-01-02T00:00:00+00:00,1998-12-31T00:00:00+00:00,-0.07789037257024134,-0.07881982232897633,-0.10417963310056799,5.060543555569351,0.4043761484218077,False
1999,composite_1_3_12m,Composite,2.0,249,1999-01-04T00:00:00+00:00,1999-12-30T00:00:00+00:00,-0.11293495955023058,-0.11396579186195244,-0.19962346426679334,5.833822709048841,0.6973241492568343,False
2000,composite_1_3_12m,Composite,2.0,248,2000-01-04T00:00:00+00:00,2000-12-29T00:00:00+00:00,-0.025755312745725845,-0.026750860654225828,-0.059064274153078467,5.110508055537499,0.4143234523366232,False
2001,composite_1_3_12m,Composite,2.0,247,2001-01-02T00:00:00+00:00,2001-12-31T00:00:00+00:00,-0.021771113212283644,-0.022517422902913586,-0.06234702634392231,3.814915460296411,0.38120712028312226,False
2002,composite_1_3_12m,Composite,2.0,251,2002-01-02T00:00:00+00:00,2002-12-31T00:00:00+00:00,0.09231273418343311,0.09152103424453872,-0.0710668764039879,3.6290538756964716,0.5035782214519159,False
2003,composite_1_3_12m,Composite,2.0,250,2003-01-02T00:00:00+00:00,2003-12-31T00:00:00+00:00,0.06940732928879112,0.06857108575235027,-0.08899604364889546,3.909503776139636,0.457382703962637,False
2004,composite_1_3_12m,Composite,2.0,249,2004-01-05T00:00:00+00:00,2004-12-30T00:00:00+00:00,-0.032205278542915994,-0.03299968691156052,-0.11819292029788431,4.10631673703581,0.4568818000801391,False
2005,composite_1_3_12m,Composite,2.0,251,2005-01-03T00:00:00+00:00,2005-12-30T00:00:00+00:00,0.03509016874113491,0.03328287583619671,-0.09614167681358221,8.726316907663282,0.49439461789967215,False
2006,composite_1_3_12m,Composite,2.0,250,2006-01-03T00:00:00+00:00,2006-12-29T00:00:00+00:00,0.12588685446229642,0.1253960889191137,-0.07361592814820028,2.183833111534642,0.2983928039378809,False
2007,composite_1_3_12m,Composite,2.0,252,2007-01-02T00:00:00+00:00,2007-12-31T00:00:00+00:00,0.1138792215035791,0.11307827671115933,-0.04638487093374244,3.597157927576793,0.3996384096225451,False
2008,composite_1_3_12m,Composite,2.0,255,2008-01-02T00:00:00+00:00,2008-12-31T00:00:00+00:00,-0.021736710857533592,-0.022356518017404126,-0.1240745633859639,3.174222661639706,0.26370301970420523,False
2009,composite_1_3_12m,Composite,2.0,253,2009-01-02T00:00:00+00:00,2009-12-31T00:00:00+00:00,0.022873020079946293,0.022129560755104638,-0.06412034490265694,3.6297638845422258,0.3137341005587975,False
2010,composite_1_3_12m,Composite,2.0,258,2010-01-04T00:00:00+00:00,2010-12-31T00:00:00+00:00,0.12435828697681872,0.12391931333526651,-0.04639935176108656,1.9534913694192517,0.4551386555876374,False
2011,composite_1_3_12m,Composite,2.0,258,2011-01-03T00:00:00+00:00,2011-12-30T00:00:00+00:00,0.06165601259201847,0.060788151664259216,-0.0825125805447372,4.09624385918067,0.4549911187833629,False
2012,composite_1_3_12m,Composite,2.0,258,2012-01-03T00:00:00+00:00,2012-12-31T00:00:00+00:00,-0.028269676215401107,-0.02920243071222961,-0.03818269501639171,4.801300113850847,0.2617275293267762,False
2013,composite_1_3_12m,Composite,2.0,258,2013-01-02T00:00:00+00:00,2013-12-31T00:00:00+00:00,0.12285939899779397,0.12228149355346285,-0.05794035043510426,2.579010543968121,0.3761491629810618,False
2014,composite_1_3_12m,Composite,2.0,258,2014-01-02T00:00:00+00:00,2014-12-31T00:00:00+00:00,-0.11014720582783966,-0.11150649398066581,-0.14248053199653454,7.6280705031487335,0.5112400023794563,False
2015,composite_1_3_12m,Composite,2.0,258,2015-01-02T00:00:00+00:00,2015-12-31T00:00:00+00:00,-0.04960418897108598,-0.0508301870560699,-0.08078250614794213,6.44257504902481,0.46543581869738304,False
2016,composite_1_3_12m,Composite,2.0,258,2016-01-04T00:00:00+00:00,2016-12-30T00:00:00+00:00,-0.0949910127600746,-0.09583642886721366,-0.11432324930508386,4.673116178153304,0.38471188684526625,False
2017,composite_1_3_12m,Composite,2.0,255,2017-01-03T00:00:00+00:00,2017-12-29T00:00:00+00:00,-0.056040484060870255,-0.05732932189343454,-0.08747870254780343,6.863492103230659,0.4573516258859115,False
2018,composite_1_3_12m,Composite,2.0,252,2018-01-02T00:00:00+00:00,2018-12-31T00:00:00+00:00,0.04317339282064636,0.04206215569970495,-0.047559859020924966,5.34395325288679,0.6536807572670927,False
2019,composite_1_3_12m,Composite,2.0,252,2019-01-02T00:00:00+00:00,2019-12-31T00:00:00+00:00,0.04178026934822898,0.040639420166894924,-0.06860359380942593,5.485004363463919,0.540998041907896,False
2020,composite_1_3_12m,Composite,2.0,253,2020-01-02T00:00:00+00:00,2020-12-31T00:00:00+00:00,0.10803902696272694,0.10742294495011895,-0.07571087908200558,2.787240632220934,0.4310829924895088,False
2021,composite_1_3_12m,Composite,2.0,231,2021-01-04T00:00:00+00:00,2021-11-30T00:00:00+00:00,-0.03500595120355743,-0.035824959067287665,-0.06674298892127706,4.247105276258628,0.29208073668065215,True
